"name","url","views"
"ToDo","https://opendata.socrata.com/Personal/ToDo/n97b-iuun","42"
"asas","https://opendata.socrata.com/dataset/asas/r3es-j7ct","41"
"CFP08 Registration","https://opendata.socrata.com/dataset/CFP08-Registration/vy2g-amd3","40"
"AUDITORIA","https://opendata.socrata.com/dataset/AUDITORIA/27yr-6t88","40"
"Comparing SUVs","https://opendata.socrata.com/dataset/Comparing-SUVs/ukbt-veg9","40"
"Canada","https://opendata.socrata.com/dataset/Canada/ht2z-fnt5","27"
"is technology bad for your health?","https://opendata.socrata.com/dataset/is-technology-bad-for-your-health-/783e-uadh","28"
"by terms","https://opendata.socrata.com/dataset/by-terms/4nkv-6y2z","27"
"LCM Integration","https://opendata.socrata.com/dataset/LCM-Integration/d5ha-f43k","28"
"test","https://opendata.socrata.com/Fun/test/j2xm-ufpn","28"
"Test","https://opendata.socrata.com/dataset/Test/awt5-9h72","18"
"Test","https://opendata.socrata.com/Business/Test/gx6m-a7br","28"
"Sales Opportunity Management","https://opendata.socrata.com/Business/Sales-Opportunity-Management/vkgh-79s6","30"
"Projects","https://opendata.socrata.com/Business/Projects/jfrv-46sh","28"
"Todo","https://opendata.socrata.com/Fun/Todo/sk6m-u7td","27"
"Metro Vancouver Weather","https://opendata.socrata.com/dataset/Metro-Vancouver-Weather/e6h5-ua7d","31"
"Reef Point","https://opendata.socrata.com/dataset/Reef-Point/p75e-me6c","33"
"test","https://opendata.socrata.com/Fun/test/e4sn-y9rr","44"
"My Blist","https://opendata.socrata.com/dataset/My-Blist/fak7-iiq9","40"
"TechnologyFuture Designs, Technology, Futuristic Gadgets, and Concepts","https://opendata.socrata.com/dataset/TechnologyFuture-Designs-Technology-Futuristic-Gad/nvte-mmsk","40"
"Ramp - iPhone Developers","https://opendata.socrata.com/Business/Ramp-iPhone-Developers/t5hw-34uk","46"
"OrderTest1","https://opendata.socrata.com/dataset/OrderTest1/mzt2-r2qx","40"
"Gadgets","https://opendata.socrata.com/dataset/Gadgets/tnq5-pwnm","40"
"Pipeline","https://opendata.socrata.com/Business/Pipeline/wzn5-2qgv","42"
"Figures - Syndicated Comic Survey","https://opendata.socrata.com/dataset/Figures-Syndicated-Comic-Survey/286r-x2qx","42"
"cyber citizenship!***","https://opendata.socrata.com/dataset/cyber-citizenship-/hv2u-tehs","27"
"?","https://opendata.socrata.com/dataset/-/5wsn-q45q","28"
"citizenship","https://opendata.socrata.com/dataset/citizenship/7esh-danx","28"
"a","https://opendata.socrata.com/dataset/a/9wrn-5fua","27"
"NETFLIX movies","https://opendata.socrata.com/dataset/NETFLIX-movies/nti3-frsp","28"
"Lesson Plans","https://opendata.socrata.com/dataset/Lesson-Plans/3y6e-j5rc","27"
"Progress","https://opendata.socrata.com/dataset/Progress/kh42-h9h8","28"
"Self Added","https://opendata.socrata.com/dataset/Self-Added/h4pf-s5ud","28"
"西二线11标段","https://opendata.socrata.com/dataset/-11-/9fag-dya6","28"
"Client Database","https://opendata.socrata.com/dataset/Client-Database/e56j-dy8n","27"
"Address list","https://opendata.socrata.com/dataset/Address-list/pnfq-pmgk","40"
"My Music Gear","https://opendata.socrata.com/dataset/My-Music-Gear/u85q-knp3","41"
"First_go","https://opendata.socrata.com/dataset/First_go/5x2g-mkgi","40"
"Wheres George","https://opendata.socrata.com/dataset/Wheres-George/5bfg-m9af","40"
"Flex components","https://opendata.socrata.com/dataset/Flex-components/9wgq-nn2r","40"
"Customers","https://opendata.socrata.com/dataset/Customers/tkuf-g3sf","40"
"9+","https://opendata.socrata.com/dataset/9-/cbap-ict7","40"
"Characters","https://opendata.socrata.com/dataset/Characters/r6qp-vfkk","40"
"dfsdf","https://opendata.socrata.com/dataset/dfsdf/jpwk-4sjc","40"
"1","https://opendata.socrata.com/dataset/1/abvr-hkc5","41"
"Project template","https://opendata.socrata.com/Business/Project-template/9hsh-mw6z","27"
"CASA DAS LETRAS","https://opendata.socrata.com/dataset/CASA-DAS-LETRAS/6zsy-yp7x","27"
"prueba","https://opendata.socrata.com/dataset/prueba/jjf6-eems","27"
"Test","https://opendata.socrata.com/dataset/Test/e554-zs77","28"
"HHH","https://opendata.socrata.com/dataset/HHH/mqnt-9pzt","27"
"Test formule","https://opendata.socrata.com/dataset/Test-formule/7emu-xgjd","17"
"A World Affairs","https://opendata.socrata.com/dataset/A-World-Affairs/by3d-zbc7","30"
"ADDRESS BOOK - GLD","https://opendata.socrata.com/Personal/ADDRESS-BOOK-GLD/32wa-w793","29"
"Chiamate Ufficio","https://opendata.socrata.com/dataset/Chiamate-Ufficio/9qq3-mfck","28"
"sample","https://opendata.socrata.com/Fun/sample/8ctr-hcyb","27"
"teste","https://opendata.socrata.com/dataset/teste/7ez2-b2z5","17"
"teste","https://opendata.socrata.com/dataset/teste/5j89-qa7e","27"
"FCBarcelona","https://opendata.socrata.com/dataset/FCBarcelona/emqf-p2vf","27"
"ACTIVE","https://opendata.socrata.com/dataset/ACTIVE/bc2u-mtfa","27"
",","https://opendata.socrata.com/dataset/-/qaie-ihe7","27"
"LISTA","https://opendata.socrata.com/dataset/LISTA/4dph-ar2k","27"
"Copia","https://opendata.socrata.com/dataset/Copia/qixj-uvry","27"
"Armana Customers","https://opendata.socrata.com/dataset/Armana-Customers/j8n2-7b9c","17"
"Lovas önskelista","https://opendata.socrata.com/Personal/Lovas-nskelista/5gxa-m5bz","29"
"test","https://opendata.socrata.com/Personal/test/dbbi-hzep","28"
"WorldCat lists for WVC","https://opendata.socrata.com/dataset/WorldCat-lists-for-WVC/kgmk-ugna","29"
"database view","https://opendata.socrata.com/Education/database-view/ciau-rggn","31"
"teste","https://opendata.socrata.com/Fun/teste/cqz2-ns2h","26"
"test","https://opendata.socrata.com/Fun/test/n47i-djaf","26"
"Dropout rates on the Lower Eastern Shore of Maryland","https://opendata.socrata.com/dataset/Dropout-rates-on-the-Lower-Eastern-Shore-of-Maryla/4nrp-nge7","27"
"isaacson","https://opendata.socrata.com/dataset/isaacson/zqxn-r9np","27"
"xcz","https://opendata.socrata.com/Fun/xcz/w8vb-iu89","26"
"FlightSimAddOns","https://opendata.socrata.com/dataset/FlightSimAddOns/c65x-zmrn","0"
"Things that make me happy","https://opendata.socrata.com/Fun/Things-that-make-me-happy/3u75-72zt","26"
"2009 HORROR","https://opendata.socrata.com/Personal/2009-HORROR/78ga-4u5b","26"
"100 Best Places to Live","https://opendata.socrata.com/dataset/100-Best-Places-to-Live/sdjb-xyrp","43"
"aa","https://opendata.socrata.com/Business/aa/27hc-peiy","40"
"UK Wellness Hotels","https://opendata.socrata.com/Business/UK-Wellness-Hotels/j792-beni","45"
"Kap","https://opendata.socrata.com/Business/Kap/47jx-pjhb","40"
"deta|test","https://opendata.socrata.com/Business/deta-test/9qhz-gut3","43"
"Bench Press","https://opendata.socrata.com/dataset/Bench-Press/r3vk-b6kv","40"
"My copy list","https://opendata.socrata.com/Fun/My-copy-list/qufk-se5e","44"
"SMHS Period 4 by Room Alpha","https://opendata.socrata.com/dataset/SMHS-Period-4-by-Room-Alpha/2ibm-39dn","51"
"SMHS by Alpha","https://opendata.socrata.com/dataset/SMHS-by-Alpha/vak6-nywn","51"
"Adult Organisations","https://opendata.socrata.com/Business/Adult-Organisations/h573-a9zh","40"
"Customer's Log","https://opendata.socrata.com/dataset/Customer-s-Log/8x2r-i9vk","27"
"Customer's Progression","https://opendata.socrata.com/dataset/Customer-s-Progression/hu2z-nx5w","27"
"Films","https://opendata.socrata.com/dataset/Films/83vv-sjp2","28"
"Design Needs","https://opendata.socrata.com/dataset/Design-Needs/4vft-5s2q","27"
"kjb","https://opendata.socrata.com/dataset/kjb/eprr-4u3v","27"
"alil","https://opendata.socrata.com/dataset/alil/4b3e-bq3r","27"
"MAMAS Students","https://opendata.socrata.com/dataset/MAMAS-Students/vbww-gfsi","17"
"Something Amazing","https://opendata.socrata.com/dataset/Something-Amazing/dydh-yhid","28"
"Boss List","https://opendata.socrata.com/dataset/Boss-List/p2f9-r3ty","27"
"My First  Blist!!!!","https://opendata.socrata.com/dataset/My-First-Blist-/gjzk-br79","27"
"validade","https://opendata.socrata.com/Business/validade/cbxc-2y7g","39"
"standard","https://opendata.socrata.com/dataset/standard/nrz3-whj5","42"
"Contacts Européens","https://opendata.socrata.com/Government/Contacts-Europ-ens/gyuk-zjm3","33"
"[origo] könyvtár","https://opendata.socrata.com/dataset/-origo-k-nyvt-r/kr7q-iq3d","40"
"Vancouver Childcare Facilities Including Strong Start Geocoded, 5-23-12","https://opendata.socrata.com/Education/Vancouver-Childcare-Facilities-Including-Strong-St/3ss7-iaf7","27"
"Cases","https://opendata.socrata.com/Business/Cases/kurv-c6n8","41"
"mountain bike","https://opendata.socrata.com/dataset/mountain-bike/64ad-cxzk","42"
"Chácara dos Meus Amores","https://opendata.socrata.com/Business/Ch-cara-dos-Meus-Amores/3ep4-k6f3","40"
"PM Competitors","https://opendata.socrata.com/Business/PM-Competitors/wqhg-vvy4","40"
"Hall Holidays","https://opendata.socrata.com/Personal/Hall-Holidays/im8n-9bbi","39"
"Cities in Oregon, Washington and California","https://opendata.socrata.com/Personal/Cities-in-Oregon-Washington-and-California/fsyn-rn4w","37"
"GTD","https://opendata.socrata.com/Business/GTD/yd73-cs3j","29"
"My Diet","https://opendata.socrata.com/Personal/My-Diet/8hbk-w8n6","35"
"TV SHOWS & PAIRINGS","https://opendata.socrata.com/Personal/TV-SHOWS-PAIRINGS/9j94-ttbb","46"
"Points","https://opendata.socrata.com/dataset/Points/hjed-beaf","21"
"Lauren","https://opendata.socrata.com/dataset/Lauren/jn2m-g9wf","20"
"Books I've Read","https://opendata.socrata.com/Fun/Books-I-ve-Read/sae3-tmxa","29"
"ST EOG TESTED NOTTESTED","https://opendata.socrata.com/Education/ST-EOG-TESTED-NOTTESTED/a6c7-h79s","69"
"建物","https://opendata.socrata.com/Fun/-/yxng-ysc7","43"
"TWE finance Sept. 8, 2010","https://opendata.socrata.com/Personal/TWE-finance-Sept-8-2010/wt6i-r2cr","49"
"DVD and Video Games","https://opendata.socrata.com/dataset/DVD-and-Video-Games/g33p-4qqr","40"
"oelewappies lab","https://opendata.socrata.com/Fun/oelewappies-lab/f63r-2bjh","42"
"Assignments 6","https://opendata.socrata.com/Personal/Assignments-6/c7mk-nzcj","40"
"Assignments 15","https://opendata.socrata.com/Personal/Assignments-15/dk5y-bqht","40"
"St Stephen School Alumni","https://opendata.socrata.com/Fun/St-Stephen-School-Alumni/797j-qauy","43"
"test","https://opendata.socrata.com/Fun/test/e8cn-s4hg","40"
"Project Template, Tom, Idealisti","https://opendata.socrata.com/Business/Project-Template-Tom-Idealisti/je8h-4yux","42"
"Cleaning Duties","https://opendata.socrata.com/Business/Cleaning-Duties/gah4-8i47","40"
"Office Listings","https://opendata.socrata.com/Business/Office-Listings/9vv8-kw4w","31"
"ScotiaCapital2011","https://opendata.socrata.com/Education/ScotiaCapital2011/83pn-wn8w","43"
"ArunTest","https://opendata.socrata.com/dataset/ArunTest/uatr-y9sz","27"
"sdfgsdfg","https://opendata.socrata.com/dataset/sdfgsdfg/4qrk-jxsw","7"
"ffff","https://opendata.socrata.com/dataset/ffff/s2xh-vict","27"
"wines","https://opendata.socrata.com/dataset/wines/tvia-k6ta","28"
"zzzz","https://opendata.socrata.com/dataset/zzzz/pj65-km2y","27"
"1","https://opendata.socrata.com/dataset/1/pew3-c5vv","27"
"test","https://opendata.socrata.com/dataset/test/gegg-ssf7","27"
"Bills","https://opendata.socrata.com/dataset/Bills/8yxg-8pyn","27"
"Good Cafes with WiFi","https://opendata.socrata.com/dataset/Good-Cafes-with-WiFi/ne9q-fkxq","29"
"JOHNNY","https://opendata.socrata.com/dataset/JOHNNY/ue8m-fbi4","27"
"Movies","https://opendata.socrata.com/dataset/Movies/q6u5-9s23","27"
"Ensayo de tabla","https://opendata.socrata.com/dataset/Ensayo-de-tabla/r89f-wuix","27"
"Burr Stewart MRR equipment roster","https://opendata.socrata.com/dataset/Burr-Stewart-MRR-equipment-roster/3zrc-tagf","29"
"Telefonjegyzék","https://opendata.socrata.com/dataset/Telefonjegyz-k/8bik-v2hk","28"
"Thai Food","https://opendata.socrata.com/dataset/Thai-Food/iinp-3xj9","17"
"Web 2.0","https://opendata.socrata.com/dataset/Web-2-0/8ezx-nfp8","27"
"kljlkjkl","https://opendata.socrata.com/dataset/kljlkjkl/5y23-kzth","27"
"ok","https://opendata.socrata.com/dataset/ok/gbn7-zktb","27"
"Green Bus","https://opendata.socrata.com/dataset/Green-Bus/b8ju-ey2h","27"
"Sales Opportunities","https://opendata.socrata.com/dataset/Sales-Opportunities/fkdc-i8vn","28"
"medals","https://opendata.socrata.com/dataset/medals/m25s-juvx","27"
"EDG Inventory by State","https://opendata.socrata.com/dataset/EDG-Inventory-by-State/nhrs-qcf6","43"
"Filter","https://opendata.socrata.com/dataset/Filter/pdqi-asja","22"
"FONTAMAR","https://opendata.socrata.com/dataset/FONTAMAR/gbdc-4ijk","28"
"123","https://opendata.socrata.com/dataset/123/c9sj-uacp","27"
"Test","https://opendata.socrata.com/dataset/Test/eeuc-ihxw","27"
"Babble Birthdays","https://opendata.socrata.com/dataset/Babble-Birthdays/74qt-hapu","17"
"Membership IPR","https://opendata.socrata.com/dataset/Membership-IPR/urug-ft2f","27"
"Test","https://opendata.socrata.com/dataset/Test/hruz-9p9q","28"
"Short Sale","https://opendata.socrata.com/dataset/Short-Sale/isak-qhw3","0"
"West 11","https://opendata.socrata.com/Education/West-11/897q-wb5t","41"
"Flag Expenses 08-10","https://opendata.socrata.com/Government/Flag-Expenses-08-10/qyzp-naez","42"
"OHESR","https://opendata.socrata.com/Government/OHESR/h3aj-khwu","94"
"kluddin","https://opendata.socrata.com/Fun/kluddin/ik6n-wix7","43"
"controle2","https://opendata.socrata.com/Government/controle2/gnbe-yw8w","40"
"Car3","https://opendata.socrata.com/dataset/Car3/q9jg-ekxc","39"
"LaRue PR Samples Pieces","https://opendata.socrata.com/Business/LaRue-PR-Samples-Pieces/6vd3-33jf","41"
"Test","https://opendata.socrata.com/Business/Test/4ypq-s8u5","40"
"sgf","https://opendata.socrata.com/Business/sgf/uh4m-g2n6","40"
"Cardiologíacitados","https://opendata.socrata.com/dataset/Cardiolog-acitados/8xik-bytm","43"
"YouTube favorites","https://opendata.socrata.com/Fun/YouTube-favorites/3yxa-cbc4","28"
"Lawson Class","https://opendata.socrata.com/dataset/Lawson-Class/u7uw-t3nf","27"
"Cena Classe","https://opendata.socrata.com/dataset/Cena-Classe/5hsf-dfat","28"
"Books to Read","https://opendata.socrata.com/dataset/Books-to-Read/ebcn-wev3","27"
"template","https://opendata.socrata.com/dataset/template/gkud-ycr7","27"
"Back to School :)","https://opendata.socrata.com/dataset/Back-to-School-/x23u-gah8","28"
"Business BList prova","https://opendata.socrata.com/dataset/Business-BList-prova/pedf-6zmy","27"
"Auction Contacts","https://opendata.socrata.com/dataset/Auction-Contacts/fgxd-vqz6","27"
"test123","https://opendata.socrata.com/dataset/test123/b97v-ug98","27"
"DP Test1 Movies","https://opendata.socrata.com/dataset/DP-Test1-Movies/humm-vftq","28"
"Customers","https://opendata.socrata.com/Business/Customers/tnfa-gvr7","42"
"Book List 1","https://opendata.socrata.com/dataset/Book-List-1/jrxa-qgmu","39"
"ghghgh","https://opendata.socrata.com/Business/ghghgh/k9f6-bjpi","40"
"test2","https://opendata.socrata.com/Personal/test2/k3ex-ydf9","41"
"Fine Arts Capital Allocation 2009-2010","https://opendata.socrata.com/Business/Fine-Arts-Capital-Allocation-2009-2010/x5n9-pbxj","40"
"Snow!","https://opendata.socrata.com/Education/Snow-/gqgv-aisp","47"
"La inmigracion","https://opendata.socrata.com/dataset/La-inmigracion/pkhq-i7qm","39"
"Gastos por Fuente de Financiamiento - III Trimestre 2011","https://opendata.socrata.com/Government/Gastos-por-Fuente-de-Financiamiento-III-Trimestre-/72zp-7yf6","21"
"時代","https://opendata.socrata.com/Fun/-/ufh9-x7yv","41"
"Court dates","https://opendata.socrata.com/Business/Court-dates/nygf-r846","41"
"Russian social networks","https://opendata.socrata.com/Business/Russian-social-networks/tf82-jf43","32"
"books-bps","https://opendata.socrata.com/Education/books-bps/d7ec-nap9","43"
"New Jersey Traffic Violations - Most Popular Violator Home Cities","https://opendata.socrata.com/Government/New-Jersey-Traffic-Violations-Most-Popular-Violato/94tj-ebix","1,080"
"1","https://opendata.socrata.com/dataset/1/58id-7jmp","40"
"Salsas a baixar","https://opendata.socrata.com/dataset/Salsas-a-baixar/eipi-v6zq","40"
"Produção","https://opendata.socrata.com/dataset/Produ-o/6xaz-xq6t","53"
"testhoraires","https://opendata.socrata.com/Government/testhoraires/j74q-uixc","46"
"nonprofit","https://opendata.socrata.com/Business/nonprofit/a5n9-wuwc","40"
"places to try","https://opendata.socrata.com/Personal/places-to-try/j5f7-hz79","40"
"Familias Uniparentales y Biparentales","https://opendata.socrata.com/Education/Familias-Uniparentales-y-Biparentales/k9jd-tnsn","31"
"Aurora Aviation 503-678-5172","https://opendata.socrata.com/Business/Aurora-Aviation-503-678-5172/4cqv-xz8j","40"
"Grocery list","https://opendata.socrata.com/dataset/Grocery-list/qkxy-e9ej","39"
"Ubicación de Obras","https://opendata.socrata.com/Personal/Ubicaci-n-de-Obras/w9hi-ihw4","31"
"Band Set List","https://opendata.socrata.com/Fun/Band-Set-List/d5a9-s4x8","44"
"www.noveduc.com.ar/","https://opendata.socrata.com/Education/www-noveduc-com-ar-/kkh2-6vqp","44"
"QD2-1stWeekJune","https://opendata.socrata.com/Personal/QD2-1stWeekJune/e9cj-3fz2","40"
"test2","https://opendata.socrata.com/Business/test2/r44u-jajx","30"
"Site","https://opendata.socrata.com/Education/Site/avkn-fqh5","242"
"protocollo","https://opendata.socrata.com/Education/protocollo/dqst-6zth","40"
"Asma","https://opendata.socrata.com/dataset/Asma/q9yn-w852","66"
"311 Violent Crime","https://opendata.socrata.com/dataset/311-Violent-Crime/9ezk-x7g3","8"
"Books Public","https://opendata.socrata.com/dataset/Books-Public/8cma-fhi7","27"
"ORIENTACION","https://opendata.socrata.com/Education/ORIENTACION/vaiy-692a","31"
"Cadastro","https://opendata.socrata.com/dataset/Cadastro/tkgy-iqhj","30"
"Wines","https://opendata.socrata.com/dataset/Wines/ifpm-9uu9","27"
"Fichajes que debería hacer el barça","https://opendata.socrata.com/dataset/Fichajes-que-deber-a-hacer-el-bar-a/frwy-d872","27"
"anybody","https://opendata.socrata.com/dataset/anybody/vmay-e6t4","27"
"CRUMB","https://opendata.socrata.com/dataset/CRUMB/t86e-ea4n","18"
"test","https://opendata.socrata.com/dataset/test/r8mp-ke8i","27"
"books","https://opendata.socrata.com/dataset/books/dahz-evip","27"
"2009 NFL Games by Time - Viz (Raw data not adjusted for Time Zone considerations)","https://opendata.socrata.com/Fun/2009-NFL-Games-by-Time-Viz-Raw-data-not-adjusted-f/qbpc-x5yn","31"
